Questões,Categoria,id_pergunta
"Uma agência de transporte está analisando a dinâmica do fluxo de tráfego de cruzamentos urbanos para mitigação de congestionamento. Avalie criticamente os elementos de design do cruzamento, incluindo tempos de semáforo, configurações de faixa e travessias de pedestres. Recomende soluções de engenharia de tráfego e tecnologias de sistemas de transporte inteligentes (ITS) para otimizar o desempenho do cruzamento e melhorar a eficiência do fluxo de tráfego.",BT5,7584
Resolver um cenário hipotético envolvendo análise de falhas de um componente mecânico e propor estratégias para prevenir falhas semelhantes.,BT3,7585
"Explique o conceito de notação Big O e sua importância na análise de algoritmos, fornecendo exemplos para ilustrar diferentes classes de complexidade.",BT2,7586
Projetar uma estrutura para implementar manutenção preditiva em máquinas pesadas usadas em operações de mineração para minimizar o tempo de inatividade e os custos de reparo.,BT6,7587
"Você tem a tarefa de projetar um sistema inovador de energia renovável para geração de energia off-grid em comunidades remotas. Crie um sistema de energia renovável que combine energia solar fotovoltaica (PV), turbinas eólicas e tecnologias de armazenamento de energia para fornecer fornecimento de eletricidade confiável e sustentável para vilas remotas, incorporando estratégias de gerenciamento de energia híbrida e técnicas de gerenciamento do lado da demanda para otimizar a utilização de energia e minimizar o impacto ambiental.",BT6,7588
Avalie a eficácia do uso de algoritmos de aprendizado de máquina para prever e prevenir ataques cibernéticos em dispositivos IoT.,BT3,7589
Desenvolver um sistema para monitorar e mitigar a liquefação do solo em áreas propensas a terremotos usando técnicas de melhoria do solo e sistemas de alerta precoce.,BT6,7590
Debata as implicações éticas do uso de algoritmos de IA para policiamento preditivo e prevenção de crimes.,BT5,7591
"Sua equipe está projetando um envoltório de construção sustentável para uma torre de escritórios de alto padrão para aumentar a eficiência energética e o conforto dos ocupantes. Compare os materiais de isolamento térmico (por exemplo, isolamento de espuma em spray, isolamento de celulose, placas de espuma rígida) e recomende soluções para atingir metas de desempenho térmico e reduzir cargas de aquecimento e resfriamento.",BT4,7592
"Uma equipe de desenvolvimento de software está considerando adotar uma arquitetura de microsserviços para um novo projeto de aplicativo da web. Avalie as vantagens e desvantagens dos microsserviços em comparação à arquitetura monolítica em termos de escalabilidade, manutenibilidade e complexidade de implantação. Recomende a arquitetura mais adequada com base nos requisitos do projeto e nas metas de escalabilidade de longo prazo.",BT5,7593
Avalie as vulnerabilidades de segurança de uma arquitetura de rede definida por software (SDN) para controlar fluxos de tráfego de rede.,BT5,7594
Examine a diferença entre multiplexação por divisão de tempo (TDM) e multiplexação por divisão de frequência (FDM) em sistemas de comunicação?,BT1,7595
"Explique o conceito de aprendizado por reforço profundo, discutindo suas aplicações em jogos, robótica e sistemas autônomos.",BT2,7596
Você é responsável por implementar uma estratégia de segmentação de rede para melhorar a segurança e a conformidade na infraestrutura de TI da sua organização. Analise os benefícios e desafios de usar LANs virtuais (VLANs) versus grupos de segurança de rede (NSGs) para segmentar o tráfego de rede e impor controles de acesso.,BT4,7597
Avalie a eficiência das estratégias de projeto solar passivo na redução de cargas de aquecimento e resfriamento em edifícios.,BT5,7598
Analise os riscos e benefícios potenciais do uso de drones autônomos para missões de vigilância e reconhecimento.,BT3,7599
"Compare os diferentes tipos de tecnologias de VPN (rede privada virtual) (por exemplo, IPSec, SSL VPN, MPLS VPN) em termos de segurança e desempenho.",BT2,7600
Desenvolver uma nova metodologia para otimizar o desempenho aerodinâmico de pás de turbinas eólicas usando simulações avançadas de dinâmica de fluidos computacional (CFD).,BT6,7601
"Você está projetando um sistema de propulsão avançado para aeronaves de próxima geração para melhorar a eficiência de combustível, reduzir emissões e aprimorar o desempenho. Crie um conceito de sistema de propulsão que integre motores turbofan, sistemas de propulsão elétrica e recursos avançados de design aerodinâmico para atingir alta eficiência, baixo ruído e impacto ambiental reduzido, incorporando simulações de dinâmica de fluidos computacional (CFD), testes em túnel de vento e técnicas de otimização multidisciplinar para desempenho ideal da aeronave.",BT6,7602
Enumere as diferenças entre uma parede de alvenaria de tijolos e uma parede de alvenaria de pedra na construção?,BT1,7603
"Compare a escalabilidade de diferentes técnicas de replicação de banco de dados (por exemplo, replicação mestre-escravo, replicação mestre-mestre, fragmentação) em sistemas de banco de dados distribuídos.",BT4,7604
Avalie a confiabilidade das medidas de proteção costeira na mitigação dos impactos da erosão e da elevação do nível do mar.,BT5,7605
"Compare os princípios das técnicas de transmissão em banda base e banda passante, discutindo suas respectivas vantagens e limitações em sistemas de comunicação.",BT4,7606
"Compare os diferentes tipos de métricas de avaliação usadas em tarefas de classificação, discutindo seus pontos fortes e limitações.",BT2,7607
Descreva a importância de um salt em algoritmos de hash de senha?,BT1,7608
"Suponha que você esteja agrupando segmentos de clientes para campanhas de marketing direcionadas. Explique como você pré-processaria dados demográficos de clientes, selecionaria algoritmos de agrupamento e avaliaria a validade do agrupamento para identificar segmentos significativos.",BT2,7609
Invente uma nova abordagem para melhorar a resistência à fadiga de componentes estruturais de aço por meio de técnicas de modificação de superfície.,BT6,7610
"Como engenheiro de design mecânico, você está desenvolvendo um exoesqueleto robótico para terapia de reabilitação. Explique como você aplicaria princípios de biomecânica e considerações de design ergonômico para garantir conforto, segurança e funcionalidade para os usuários.",BT3,7611
Avalie a eficácia da tecnologia de rádio definido por software (SDR) na habilitação de sistemas de comunicação sem fio flexíveis e programáveis.,BT5,7612
"Explique o conceito de pré-processamento de dados em aprendizado de máquina, discutindo técnicas como normalização, dimensionamento de recursos e imputação de valores ausentes.",BT2,7613
"Imagine que você está otimizando o desempenho de uma turbina a vapor para geração de energia. Explique como você analisaria as propriedades do vapor, a geometria da lâmina da turbina e as configurações de estágio para maximizar a eficiência da conversão de energia e minimizar as perdas.",BT2,7614
Desenvolver uma nova solução baseada em blockchain para garantir a integridade e a transparência das transações da cadeia de suprimentos em diversas organizações.,BT6,7615
"Compare as vantagens e desvantagens dos paradigmas de programação imperativa e declarativa, citando exemplos para cada um.",BT2,7616
Considere que você está projetando um plano de recuperação de desastres para um serviço de e-mail baseado em nuvem. Explique as estratégias de backup e métodos de replicação de dados que você empregaria para proteger contra perda de dados e garantir a disponibilidade do e-mail.,BT2,7617
Compare os diferentes tipos de arquiteturas de redes neurais em termos de conectividade e aplicações.,BT2,7618
"Você está desenvolvendo um sistema de manutenção preditiva para otimizar o tempo de atividade e a confiabilidade do equipamento em plantas de fabricação industrial. Crie uma estrutura de manutenção preditiva que combine análise de dados de sensores, detecção de anomalias e algoritmos de aprendizado de máquina para prever falhas de equipamentos, programar tarefas de manutenção e otimizar cronogramas de manutenção para minimizar o tempo de inatividade e os custos de manutenção.",BT6,7619
Avalie a eficiência dos sistemas de transporte ferroviário leve na redução do congestionamento de tráfego e na promoção do transporte sustentável.,BT5,7620
Invente um método para modernizar edifícios existentes com sistemas de eficiência energética e tecnologias de energia renovável para reduzir as emissões de carbono e combater as mudanças climáticas.,BT6,7621
Avalie a eficácia de um firewall de aplicativo web (WAF) na proteção de servidores web contra ameaças e ataques de segurança comuns.,BT5,7622
"Compare os princípios da aprendizagem por reforço baseada em modelos e da aprendizagem por reforço sem modelos, discutindo suas respectivas abordagens para aprender políticas ótimas.",BT4,7623
"Considere que você está projetando uma estação de tratamento de águas residuais para uma cidade. Explique como você selecionaria processos de tratamento, estimaria taxas de fluxo de águas residuais e dimensionaria unidades de tratamento para atender aos padrões de qualidade de efluentes e regulamentações ambientais.",BT2,7624
Avalie criticamente o papel da tecnologia blockchain em garantir a integridade e a transparência dos dados nos sistemas de gerenciamento da cadeia de suprimentos.,BT3,7625
Cite a definição de um semáforo em sistemas operacionais?,BT1,7626
"Discuta os princípios do projeto de concreto armado, explicando conceitos como momento de inércia, eixo neutro e zona de compressão.",BT2,7627
Descreva o processo de configuração de um túnel VPN entre dois sites usando IPsec (Internet Protocol Security)?,BT1,7628
"Suponha que você esteja treinando uma rede neural convolucional (CNN) para tarefas de classificação de imagens. Explique como você pré-processaria dados de imagem, projetaria a arquitetura de rede e ajustaria os hiperparâmetros do modelo para otimizar a precisão da classificação.",BT2,7629
Avaliar os potenciais impactos ambientais do uso de biocombustíveis para aviação e transporte marítimo.,BT3,7630
"Diferencie entre alocação de memória estática e dinâmica, discutindo suas respectivas implicações no desempenho do programa e no gerenciamento de memória.",BT4,7631
Reproduzir as etapas para implementar um algoritmo de busca em profundidade para um gráfico?,BT1,7632
"Compare os recursos e o desempenho de diferentes tipos de antena (por exemplo, dipolo, Yagi-Uda, patch) em termos de padrão de radiação e ganho.",BT4,7633
"Uma empresa de análise de saúde está avaliando a precisão de modelos preditivos para previsão de risco de readmissão de pacientes. Analise criticamente os recursos preditivos e coeficientes de modelo usados em algoritmos de risco de readmissão, incluindo dados demográficos, histórico médico e indicadores clínicos. Recomende técnicas de seleção de recursos e métodos de interpretabilidade de modelo para melhorar a precisão da previsão e a utilidade clínica em ambientes de saúde.",BT5,7634
"Compare a eficiência de diferentes métodos de seleção de recursos (por exemplo, métodos de filtro, métodos de encapsulamento, métodos incorporados) na melhoria do desempenho e da interpretabilidade do modelo.",BT4,7635
"Compare o comportamento estrutural de diferentes materiais (por exemplo, metais, polímeros, cerâmicas) sob condições de carga estática e dinâmica, considerando fatores como elasticidade e amortecimento.",BT4,7636
"Avalie a escalabilidade de um sistema de mensagens distribuído (por exemplo, Apache Kafka) para aplicativos de streaming de dados em tempo real.",BT5,7637
Avaliar a viabilidade do uso da tecnologia blockchain para garantir a integridade e a transparência das eleições governamentais.,BT3,7638
"Uma unidade de fabricação está implementando um sistema de automação industrial para controlar e monitorar processos de produção. Compare os recursos e a escalabilidade de diferentes protocolos fieldbus (por exemplo, Profibus, Modbus, EtherCAT) para conectar sensores e atuadores em sistemas de controle industrial.",BT4,7639
Avalie a confiabilidade de um modelo de análise de elementos finitos (FEA) na previsão do comportamento estrutural de edifícios de concreto armado.,BT5,7640
"Compare o desempenho de diferentes projetos de trocadores de calor (por exemplo, casco e tubo, trocador de calor de placas, trocador de calor de tubos com aletas) em termos de eficiência de transferência de calor e queda de pressão.",BT4,7641
"Você está liderando uma equipe de engenheiros de software no desenvolvimento de um aplicativo de realidade virtual (VR) de ponta para simulações de treinamento imersivas. Crie um roteiro de projeto abrangente descrevendo o ciclo de vida de desenvolvimento de software, incluindo coleta de requisitos, design, implementação, teste e fases de implantação, juntamente com marcos e entregas.",BT6,7642
"Crie um novo mecanismo de autenticação para proteger o acesso a sistemas de infraestrutura crítica, aproveitando técnicas de autenticação biométrica e comportamental.",BT6,7643
Compare os diferentes tipos de bombas em termos de eficiência e características operacionais.,BT2,7644
Desenvolver um método para aumentar a segurança de veículos autônomos por meio de técnicas avançadas de fusão de sensores e algoritmos de detecção de riscos em tempo real.,BT6,7645
Propor uma nova abordagem para integrar tecnologias de inteligência artificial (IA) e robótica para automatizar e otimizar processos de gerenciamento de armazéns.,BT6,7646
"Explique o conceito de ponteiros na programação C/C++, discutindo seu papel na manipulação de memória e riscos potenciais, como vazamentos de memória.",BT2,7647
"Avalie o desempenho aerodinâmico de diferentes formatos de perfis aerodinâmicos (por exemplo, perfis NACA, perfis aerodinâmicos simétricos, perfis aerodinâmicos curvados) em projetos de aeronaves e turbinas eólicas.",BT4,7648
"Invente um método para melhorar a precisão e a confiabilidade dos sistemas de posicionamento interno usando uma combinação de Wi-Fi, Bluetooth e sensores inerciais.",BT6,7649
"Uma plataforma de jogos online está avaliando o impacto de loot boxes e microtransações no engajamento e monetização do jogador. Avalie as considerações éticas da mecânica de loot boxes, incluindo riscos de vício, comportamento de jogo e justiça no design de jogos. Proponha diretrizes da indústria e estruturas regulatórias para garantir práticas de monetização responsáveis e proteger jogadores vulneráveis.",BT5,7650
Formular um algoritmo para otimizar hiperparâmetros de modelos de aprendizado de máquina usando estratégias evolutivas e técnicas de otimização bayesiana.,BT6,7651
"Discuta os princípios dos algoritmos de aprendizado de máquina (por exemplo, aprendizado supervisionado, aprendizado não supervisionado, aprendizado por reforço), explicando suas aplicações e limitações.",BT2,7652
Reconte as etapas para implementar a síntese de frequência usando,BT1,7653
Proponha uma arquitetura de sistema para uma plataforma baseada em nuvem que permita colaboração em tempo real em projetos de desenvolvimento de software em larga escala.,BT6,7654
"Uma violação de segurança ocorreu na rede da sua organização, e você tem a tarefa de analisar os logs de tráfego de rede para identificar a fonte do ataque. Avalie a eficácia do uso de sistemas de detecção de intrusão (IDS) versus sistemas de prevenção de intrusão (IPS) para detectar e mitigar ameaças cibernéticas.",BT4,7655
"Avalie o impacto dos métodos de seleção de recursos (por exemplo, métodos de filtro, métodos wrapper, métodos incorporados) no desempenho dos modelos de aprendizado de máquina.",BT4,7656
Invente uma nova técnica para gerar automaticamente documentação de código que melhore a legibilidade e a manutenção de projetos de software.,BT6,7657
Avalie a eficiência de um sistema de recomendação no fornecimento de conteúdo personalizado ou recomendações de produtos.,BT5,7658
Debata as implicações éticas do uso da tecnologia de reconhecimento facial para fins de vigilância em espaços públicos.,BT5,7659
"Crie uma nova arquitetura de aprendizado profundo para análise de sentimentos multimodais, incorporando texto, áudio e dicas visuais para uma previsão de sentimentos mais precisa.",BT6,7660
"Compare os princípios de equilíbrio estático e dinâmico em sistemas mecânicos, discutindo suas implicações na estabilidade e análise de vibração.",BT4,7661
"Sua organização está implementando um modelo de previsão de séries temporais para prever preços de ações. Compare o desempenho de modelos estatísticos tradicionais (por exemplo, ARIMA, SARIMA) versus modelos de aprendizado profundo (por exemplo, LSTM, GRU) na captura de padrões e tendências complexos em dados de séries temporais financeiras.",BT4,7662
"Avalie a eficácia de uma técnica de anonimização de dados na proteção de informações confidenciais e, ao mesmo tempo, na preservação da utilidade dos dados.",BT5,7663
Imagine que você está desenvolvendo um aplicativo web para uma plataforma de e-commerce. Descreva como você implementaria o gerenciamento de sessão para manter a autenticação do usuário e rastrear o conteúdo do carrinho de compras em várias páginas.,BT2,7664
Formular um algoritmo para otimizar o projeto de sistemas de aquecimento solar passivo em edifícios residenciais para minimizar os custos de aquecimento e o impacto ambiental.,BT6,7665
Debata as considerações éticas do uso de exoesqueletos para aplicações militares e aprimoramento de soldados.,BT5,7666
"Projete um sistema baseado em aprendizado profundo para detecção automatizada de fraudes em transações financeiras, incorporando fontes de dados estruturadas e não estruturadas.",BT6,7667
Projetar uma nova metodologia para otimizar o desempenho térmico de envoltórios de edifícios usando técnicas de resfriamento passivo e materiais de isolamento avançados.,BT6,7668
"Compare as características de diferentes materiais (por exemplo, metais, polímeros, cerâmicas) em termos de suas propriedades mecânicas e adequação para aplicações específicas de engenharia.",BT4,7669
Crie um sistema para gerar automaticamente recomendações personalizadas de produtos para plataformas de comércio eletrônico usando filtragem colaborativa e filtragem baseada em conteúdo.,BT6,7670
"Distinguir entre diferentes tipos de métodos de entrega de projetos de construção (por exemplo, projeto-licitação-construção, projeto-construção, gerenciamento de construção em risco), discutindo seu impacto no cronograma do projeto e no controle de custos.",BT4,7671
Projete um novo esquema de criptografia que combine os princípios da criptografia RSA e de curva elíptica para maior segurança.,BT6,7672
"Avalie a confiabilidade de um sistema de posicionamento por satélite (por exemplo, GPS, Galileo) no fornecimento de informações de localização precisas para serviços de navegação.",BT5,7673
"Avaliar o impacto ambiental de diferentes técnicas de construção (por exemplo, construção tradicional, construção modular, construção verde) em termos de consumo de energia e geração de resíduos.",BT4,7674
"Uma construtora está planejando um projeto de construção sustentável com foco em eficiência energética e desempenho ambiental. Analise os princípios de construção verde (por exemplo, design solar passivo, sistemas HVAC de eficiência energética, integração de energia renovável) e recomende estratégias de design para obter a certificação LEED (Leadership in Energy and Environmental Design) e minimizar a pegada de carbono do edifício.",BT4,7675
"Discuta os princípios das conexões estruturais de aço, explicando tipos como conexões parafusadas, soldadas e rebitadas.",BT2,7676
Analisar os potenciais impactos sociais de projetos de infraestrutura em larga escala nas comunidades locais e no patrimônio cultural.,BT3,7677
Reconhece a sintaxe para definir um detalhe de reforço de viga de concreto armado?,BT1,7678
Propor soluções inovadoras para redução do consumo de energia em sistemas de refrigeração industrial.,BT3,7679
Avalie a eficácia das técnicas de formação de feixes adaptativos na melhoria da relação sinal-ruído (SNR) em sistemas de comunicação sem fio.,BT5,7680
Analise as considerações éticas em torno do uso de robôs autônomos para tarefas perigosas em ambientes de fabricação.,BT3,7681
Compare os vários tipos de materiais de cobertura em termos de durabilidade e resistência às intempéries.,BT2,7682
Examine a finalidade de um sistema de drenagem de águas pluviais no planejamento urbano?,BT1,7683
Lembra das características de um ataque de força bruta na quebra de senhas?,BT1,7684
"Como engenheiro civil, você está planejando o layout de um cruzamento de rodovia para melhorar o fluxo de tráfego e reduzir o congestionamento. Explique como você aplicaria princípios de engenharia de tráfego e padrões de design geométrico para otimizar configurações de faixas e áreas de fusão/divergência para movimento de tráfego seguro e eficiente.",BT3,7685
"Proponha um método para integrar infraestrutura verde, como telhados verdes e jardins de chuva, em projetos de desenvolvimento urbano para mitigar ilhas de calor urbanas.",BT6,7686
Propor soluções inovadoras para aumentar a resiliência da infraestrutura crítica a eventos climáticos extremos e desastres naturais.,BT3,7687
Avalie a eficácia do uso de simulações de dinâmica de fluidos computacional (CFD) para analisar o fluxo de ar ao redor de veículos.,BT3,7688
Avalie as evidências que apoiam o uso de modelos de aprendizado profundo para tarefas de processamento de linguagem natural.,BT3,7689
Critique a confiabilidade dos métodos de sincronização usados em sistemas de comunicação digital para manter o tempo e o alinhamento de fase.,BT5,7690
"Compare os recursos e a escalabilidade de diferentes serviços de armazenamento em nuvem (por exemplo, Amazon S3, Google Cloud Storage, Microsoft Azure Blob Storage) para hospedar repositórios de dados em larga escala.",BT4,7691
"Interpretar o conceito de algoritmos de balanceamento de carga, discutindo suas estratégias para distribuir tráfego entre servidores de forma eficiente.",BT2,7692
"Distinguir entre métodos de aprendizagem de conjunto (por exemplo, bagging, boosting, stacking), avaliando sua eficácia na melhoria da precisão preditiva e da robustez dos modelos.",BT4,7693
"Crie um sistema para gerar automaticamente dados de treinamento sintéticos para tarefas de compreensão de linguagem natural, como análise de sentimentos e reconhecimento de entidades.",BT6,7694
"Propor soluções criativas para reduzir o impacto ambiental dos data centers, mantendo seu desempenho e confiabilidade.",BT3,7695
"Você tem a tarefa de desenvolver uma infraestrutura de transporte sustentável para uma cidade metropolitana para promover a mobilidade multimodal e reduzir o congestionamento do tráfego. Crie uma rede de transporte integrada que inclua sistemas de transporte público, ciclovias, passarelas de pedestres e soluções de mobilidade inteligente, como compartilhamento de viagens e patinetes elétricos, incorporando modelos de simulação de tráfego, previsão de demanda de viagens e análise de acessibilidade para planejamento de transporte urbano eficiente e equitativo.",BT6,7696
Avalie a confiabilidade dos sistemas de geração de linguagem natural orientados por IA.,BT5,7697
Crie uma hipótese sobre um método para melhorar a eficiência da coleta de lixo em linguagens de programação ajustando dinamicamente os limites de coleta.,BT6,7698
Avalie as compensações entre o uso de modelos de aprendizado superficial e profundo para tarefas como extração de recursos e reconhecimento de padrões em dados de alta dimensão.,BT4,7699
Examine a finalidade de um relatório geotécnico no planejamento de projetos de construção?,BT1,7700
Reconhece as diferenças entre uma barragem de gravidade e uma barragem em arco na engenharia de barragens?,BT1,7701
"Uma unidade de fabricação está implementando um sistema de produção enxuta para otimizar a eficiência do fluxo de trabalho e reduzir o desperdício nos processos de produção. Analise os princípios da fabricação enxuta (por exemplo, produção just-in-time, melhoria contínua, mapeamento do fluxo de valor) e recomende estratégias para implementar práticas enxutas na unidade.",BT4,7702
"Compare os diferentes tipos de antenas (por exemplo, dipolo, patch, Yagi-Uda) em termos de seus padrões de radiação e diretividade.",BT2,7703
"Interpretar o conceito de expressões lambda em linguagens de programação funcional, demonstrando seu uso para código conciso e funções de ordem superior.",BT2,7704
Enumere as diferenças entre uma cópia superficial e uma cópia profunda de um objeto?,BT1,7705
Analisar criticamente os desafios e benefícios da implementação de tecnologias de cidades inteligentes para governança urbana e sustentabilidade.,BT3,7706
"Uma empresa de engenharia civil está avaliando a integridade estrutural de projetos de pontes para resiliência sísmica. Analise criticamente os fatores de desempenho sísmico, incluindo pilares de pontes, pilares e sistemas de fundação. Recomende técnicas de retrofit sísmico e modificações de projeto para aumentar a segurança e a durabilidade da ponte em regiões propensas a terremotos.",BT5,7707
"Propor uma nova estrutura para detecção de anomalias em tempo real no tráfego de rede usando técnicas de aprendizado de máquina, considerando precisão e eficiência computacional.",BT6,7708
Propor e justificar estratégias para otimizar o desempenho da rede em um ambiente de computação em nuvem e avaliar seu impacto na escalabilidade e confiabilidade.,BT3,7709
"Avalie a escalabilidade de diferentes algoritmos de balanceamento de carga (por exemplo, round-robin, menos conexões, round-robin ponderado) na distribuição de tráfego entre clusters de servidores.",BT4,7710
Debata as considerações éticas do uso de dados de geolocalização para serviços baseados em localização e publicidade direcionada em aplicativos móveis.,BT5,7711
"Compare os vários métodos de autenticação (por exemplo, senhas, biometria, autenticação multifator) em termos de segurança e usabilidade.",BT2,7712
Avaliar a eficácia das medidas de mitigação de enchentes na redução do risco de inundações urbanas em cidades costeiras.,BT5,7713
Enumere as diferenças entre fratura dúctil e frágil na ciência dos materiais?,BT1,7714
"Explique o conceito de compactação do solo e sua importância na engenharia geotécnica, discutindo métodos como compactação mecânica e vibrocompactação.",BT2,7715
"Explique o conceito de conteinerização (por exemplo, Docker, Kubernetes) e suas vantagens na implantação e gerenciamento de software.",BT2,7716
Propor um método para otimizar o projeto de pás de turbinas eólicas usando otimização topológica e técnicas de manufatura aditiva para melhor extração de energia.,BT6,7717
Avaliar os riscos de segurança associados à implantação de redes 5G e propor medidas para melhorar a segurança da rede.,BT5,7718
"Avalie a eficácia de diferentes metodologias de teste de penetração (por exemplo, teste de caixa preta, teste de caixa branca, teste de caixa cinza) na identificação de vulnerabilidades na infraestrutura de rede.",BT4,7719
"Compare os benefícios e as limitações do uso de soluções de armazenamento baseadas em nuvem (por exemplo, Dropbox, Google Drive, OneDrive) em comparação com soluções de armazenamento local para backup de dados e colaboração.",BT4,7720
"Discuta os princípios dos processos de tratamento de águas residuais, explicando operações unitárias como sedimentação, filtragem e desinfecção.",BT2,7721
Lembra da sintaxe para declarar um ponteiro constante para um inteiro constante em C++?,BT1,7722
Compare os vários tipos de sensores usados em sistemas mecânicos em termos de seus princípios de detecção e aplicações.,BT2,7723
Criticar a justiça e a transparência das políticas de leilão de espectro para alocação de faixas de frequência para operadoras de telecomunicações.,BT5,7724
"Interpretar o conceito de largura de banda do sistema em sistemas de comunicação, discutindo sua relação com a taxa de dados e o esquema de modulação.",BT2,7725
Enumere as diferenças entre algoritmos de criptografia simétrica e assimétrica?,BT1,7726
Avalie a eficácia dos sistemas de recomendação baseados em IA em marketing personalizado.,BT5,7727
"Compare as características de redes neurais superficiais e redes neurais profundas, avaliando sua adequação para modelar relacionamentos complexos em dados.",BT4,7728
"Compare os recursos de segurança de diferentes funções de hash criptográficas (por exemplo, SHA-256, MD5, bcrypt) na proteção da integridade dos dados e na prevenção de acesso não autorizado.",BT4,7729
Sua organização está implantando uma rede celular 5G para fornecer acesso de alta velocidade à internet e serviços de comunicação de baixa latência para áreas urbanas. Analise as diferenças entre usar espectro de ondas milimétricas (mmWave) e espectro sub-6 GHz para implantação 5G em ambientes urbanos densos.,BT4,7730
Compare e contraste diferentes códigos de correção de erros usados em sistemas de comunicação digital e analise seu desempenho em canais ruidosos.,BT3,7731
Resolver um problema de controle complexo envolvendo monitoramento e controle em tempo real do fluxo de tráfego em redes rodoviárias urbanas.,BT3,7732
Avalie criticamente as preocupações éticas associadas ao uso da tecnologia de reconhecimento facial para segurança pública e aplicação da lei.,BT3,7733
Avalie os desafios de segurança da integração de dispositivos de Internet das Coisas (IoT) em redes de telecomunicações e proponha soluções.,BT5,7734
"Diferencie entre comunicação síncrona e assíncrona em sistemas distribuídos, ilustrando com exemplos de cada uma.",BT2,7735
"Discuta os princípios da codificação de controle de erros (por exemplo, códigos convolucionais, códigos turbo), explicando seu desempenho em canais de comunicação ruidosos.",BT2,7736
Avalie a escalabilidade de uma solução de armazenamento em nuvem para lidar com volumes crescentes de dados e solicitações de acesso de usuários.,BT5,7737
Compare e contraste diferentes protocolos de roteamento usados em redes de sensores sem fio e analise sua adequação para diversas aplicações.,BT3,7738
"Compare os recursos e o desempenho de diferentes métodos de previsão de séries temporais (por exemplo, ARIMA, LSTM, Prophet) na previsão de tendências e padrões futuros em dados.",BT4,7739
"Avalie a eficiência de soluções de infraestrutura verde (por exemplo, telhados verdes, pavimentos permeáveis) no gerenciamento de águas pluviais urbanas.",BT5,7740
"Invente um novo método para quantificar o retorno sobre o investimento (ROI) de projetos de tecnologia da informação (TI), considerando benefícios financeiros e não financeiros.",BT6,7741
"Interprete o conceito de segmentação de rede, discutindo seu papel na redução da superfície de ataque e na contenção de violações de segurança.",BT2,7742
Proponha uma estrutura para usar redes neurais gráficas para modelar e prever a propagação de doenças infecciosas em populações urbanas.,BT6,7743
"Discuta os princípios dos algoritmos de roteamento de rede, comparando e contrastando os protocolos de roteamento de vetor de distância e de estado de link.",BT2,7744
Critique o desempenho dos sistemas de energia eólica no fornecimento de energia renovável para comunidades fora da rede.,BT5,7745
"Avaliar a eficácia de diferentes técnicas de lubrificação (por exemplo, lubrificação limítrofe, lubrificação hidrodinâmica, lubrificação mista) na redução de atrito e desgaste em sistemas mecânicos.",BT4,7746
"Projetar um veículo subaquático autônomo (AUV) para exploração e pesquisa marinha, incorporando recursos avançados de detecção, navegação e comunicação.",BT6,7747
"Avaliar a confiabilidade de diferentes técnicas de análise de falhas (por exemplo, análise de causa raiz, análise de árvore de falhas, análise de modo e efeitos de falha) na identificação de mecanismos de falha em componentes de engenharia.",BT4,7748
Resolva um problema de otimização desafiador envolvendo ajuste de hiperparâmetros em modelos de aprendizado profundo e avalie o impacto no desempenho do modelo.,BT3,7749
Projetar um novo sistema de propulsão para veículos aéreos não tripulados (VANTs) que combine motores de combustão tradicionais com propulsão elétrica para maior eficiência e alcance.,BT6,7750
Imagine que você está projetando um sistema de suspensão de alto desempenho para um carro de corrida. Discuta como você aplicaria técnicas de análise cinemática e dinâmica para otimizar a geometria da suspensão e as características de manuseio do veículo para diferentes condições de pista.,BT3,7751
Reconhece os problemas potenciais causados por condições de corrida na programação multithread?,BT1,7752
Avaliar a eficácia de projetos de regeneração urbana na revitalização de bairros urbanos em deterioração.,BT5,7753
"Suponha que você esteja analisando dados de imagens médicas para diagnóstico de doenças. Explique como você pré-processaria dados de imagens, treinaria redes neurais convolucionais (CNNs) e interpretaria previsões de modelos para auxiliar radiologistas no diagnóstico.",BT2,7754
Analise os riscos e benefícios potenciais do uso de drones de construção autônomos para topografia e mapeamento.,BT3,7755
"Você está projetando uma rede de comunicação de fibra óptica para transmitir dados de alta velocidade por longas distâncias. Analise os fatores que afetam o desempenho dos cabos de fibra óptica (por exemplo, atenuação, dispersão, largura de banda) e recomende soluções para otimizar a transmissão de sinal na rede.",BT4,7756
Avalie as considerações éticas em torno do uso de análise preditiva em sistemas de justiça criminal para avaliação de risco e condenação.,BT3,7757
Critique a interpretabilidade de um modelo de aprendizado de máquina ao explicar seu processo de tomada de decisão.,BT5,7758
Propor um método para otimizar o projeto de trocadores de calor em sistemas HVAC usando otimização topológica e técnicas de manufatura aditiva.,BT6,7759
"Distinguir entre modelos paramétricos e não paramétricos na aprendizagem estatística, avaliando sua adequação para modelar distribuições de dados complexas.",BT4,7760
Desenvolver um método para aumentar a segurança de veículos autônomos por meio do uso de técnicas avançadas de fusão de sensores e algoritmos de detecção de riscos em tempo real.,BT6,7761
"Compare os princípios de balanceamento estático e dinâmico em máquinas rotativas, discutindo seus respectivos efeitos na redução de vibração e ruído.",BT4,7762
"Interpretar o conceito de dureza do material e seus métodos de medição, discutindo sua importância na seleção do material.",BT2,7763
Reproduzir as etapas para implementar a modulação de fase usando síntese digital direta?,BT1,7764
"Explique o conceito de tribologia e sua importância na engenharia mecânica, discutindo fenômenos como atrito, desgaste e lubrificação.",BT2,7765
